TITCK_ID,TITCK_Ilac_Adi,ATC_Barkod,ATC_Kodu,ATC_Durumu,Match_Score
9661,NOVAREX 400MG/200ML İ.V. İNFÜZYON İÇİN ÇÖZELTİ İÇEREN FLAKON,8680199752694,J01XX08,Pasif,64.17
9662,NOVAREX 400MG/200ML İ.V. İNFÜZYON İÇİN ÇÖZELTİ İÇEREN FLAKON,8680199752694,J01XX08,Pasif,64.17
9663,NOVAVIR 12 MG/ML ORAL SüSPANSIYON HAZıRLAMAK İçIN TOZ,8699525289605,J05AH02,Aktif,69.61
9664,NOVAVIR 75 MG SERT KAPSüL,8699828150589,J05AH02,Aktif,63.49
9665,NOVEX 100 MG/10 ML I.V. İNFüZYONLUK ÇöZELTI İçIN KONSANTRE,8681308771032,L01FA01,Aktif,74.03
9666,NOVEX 500 MG/50 ML I.V. İNFüZYONLUK ÇöZELTI İçIN KONSANTRE,8681308771049,L01FA01,Aktif,74.03
9667,NOVİLS 250 MG SERT KAPSÜL,8699783150051,A16AX12,Aktif,56.45
9668,NOVIROS 10/20MG FILM KAPLI TABLET,8699976090676,C10BA06,Aktif,77.97
9669,NOVIROS 10/40MG FILM KAPLI TABLET,8699976090690,C10BA06,Aktif,77.97
9670,NOVIROS 10MG/10MG FILM TABLET,8697929090636,C10BA06,Aktif,74.81
9671,NOVIROS 10MG/5MG FILM TABLET,8697929090612,C10BA06,Aktif,74.42
9672,NOVO RAPID FLEXPEN 3ML 100U/ML,8699676950676,A10AB05,Aktif,60.16
9673,NOVO RAPID PENFILL 3ML 100IU/ML,8699676950690,A10AD05,Aktif,67.29
9674,NOVO-PLAN 1 G/2 ML I.M./I.V. ENJEKSIYONLUK  ÇöZELTI,8699828750017,N02BB02,Pasif,71.43
9675,NOVO-VULOTRAN FORTE L 750 MG/200 MG/100 MG VAJINAL OVüL,8699584900824,G01AF20,Aktif,62.11
9676,NOVOEİGHT 1000 IU ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8699546790098,B02BD02,Pasif,62.88
9677,NOVOEİGHT 1500 IU ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8699546790081,B02BD02,Pasif,62.36
9678,NOVOEİGHT 2000 IU ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8699546790104,B02BD02,Pasif,62.88
9679,NOVOEİGHT 250 IU ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8699546790074,B02BD02,Pasif,62.6
9680,NOVOEİGHT 3000 IU ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8699546790098,B02BD02,Pasif,62.12
9681,NOVOEİGHT 500 IU ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8699546790081,B02BD02,Pasif,62.6
9682,NOVOMIX 30 FLEXPEN 100 U/ML ENJEKSIYONLUK SüSPANSIYON İçEREN KULLANıMA HAZıR KALEM,8699676950829,A10AD05,Pasif,66.94
9683,NOVOMIX 30 PENFILL  100 U/ML ENJEKSIYONLUK SüSPANSIYON İçEREN KARTUş,8699676950669,A10AB05,Pasif,69.09
9684,NOVOMİX 50 FLEXPEN 100 U/ML ENJEKSİYONLUK SÜSPANSİYON İÇEREN KULLANIMA HAZIR KALEM,8699676950829,A10AD05,Pasif,66.94
9685,NOVOPYRİNE 1 G/2 ML ENJEKSİYONLUK ÇÖZELTİ,8699828750017,N02BB02,Pasif,73.08
9686,NOVORAPİD 100 U/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON,8699828770411,A04AA05,Aktif,62.64
9687,NOVORAPİD FLEXPEN 100 U/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR KALEM,8699676951024,A10AD06,Aktif,67.7
9688,NOVORAPİD PENFİLL 100 U/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KARTUŞ,8699676950669,A10AB05,Pasif,68.84
9689,NOVOSAL 25 MCG İNHALASYON İÇIN ÖLÇÜLÜ DOZLU AEROSOL,8699525528148,R03AC02,Aktif,64.67
9690,"NOVOSEF 0,5 G/2 ML  IM ENJEKSİYONLUK TOZ VE ÇÖZÜCÜ",8681801271022,J01DD04,Aktif,67.1
9691,"NOVOSEF 0,5 G/5 ML IV ENJEKSİYONLUK TOZ VE ÇÖZÜCÜ",8681801271046,J01DD04,Aktif,63.86
9692,NOVOSEF 0.5 G IV FLAKON,8680184790243,H02AB04,Aktif,47.2
9693,NOVOSEF 1 G/10 ML IV ENJEKSİYONLUK TOZ VE ÇÖZÜCÜ,8681801271053,J01DD04,Aktif,66.67
9694,"NOVOSEF 1 G/3,5 ML IM ENJEKSİYONLUK TOZ VE ÇÖZÜCÜ",8681801271039,J01DD04,Aktif,67.1
9695,NOVOSEF 2 G IV İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN KURU TOZ İÇEREN FLAKON,8699636790380,L04AB02,Aktif,66.36
9696,NOVOSEVEN RT 1 MG (50 KIU) ENJEKSİYONLUK ÇÖZELTİ İÇİN TOZ VE ÇÖZÜCÜ,8699636790496,L03AB10,Pasif,61.46
9697,NOVOSEVEN RT 2 MG (100 KIU) ENJEKSİYONLUK ÇÖZELTİ İÇİN TOZ VE ÇÖZÜCÜ,8699636790465,L03AB10,Pasif,62.8
9698,NOVOSEVEN RT 5 MG (250 KIU) ENJEKSİYONLUK ÇÖZELTİ İÇİN TOZ VE ÇÖZÜCÜ,8699777790331,G03GA30,Aktif,61.17
9699,NOVOVATE KREM,8699822550316,R03AK08,Aktif,51.09
9700,NOVOVATE LOSYON,8699738480011,D07XC01,Aktif,54.55
9701,NOVOVATE POMAD,8699636380024,D07AC01,Pasif,51.11
9702,NOXAFIL 100 MG ENTERİK KAPLI TABLET,8699636041284,J02AC04,Aktif,64.57
9703,NOXAFIL 300 MG İNFÜZYONLUK KONSANTRE ÇÖZELTİ,8699636791271,J02AC04,Aktif,74.67
9704,NOXAFIL 40MG /ML ORAL SÜSPANSIYON,8699636280799,J02AC04,Aktif,68.8
9705,NOXDYL %2 DERİ SPREYİ,8680760510081,D11AX01,Aktif,56.84
9706,NOXDYL FORT %5 DERİ SPREYİ,8680760510098,D11AX01,Aktif,60.38
9707,NPLATE 250 MCG ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ(ÜRETİM YERİ: AMGEN TECHNOLOGY (IRELAND)),8699862270045,B02BX04,Aktif,65.38
9708,NPLATE 250 MCG ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ(ÜRETİM YERİ:PATHEON ITALIA S.P.A),8699862270045,B02BX04,Aktif,66.67
9709,NPLATE 500 MCG ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ(ÜRETİM YERİ: AMGEN TECHNOLOGY(IRELAND)),8699862270045,B02BX04,Aktif,64.42
9710,NPLATE 500 MCG ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ(ÜRETİM YERİ:PATHEON ITALIA S.P.A),8699862270045,B02BX04,Aktif,69.79
9711,NTCAİN 100 MG/10 ML IM AMPUL,8697843750067,V03AB15,Pasif,53.69
9712,NTCAİN 50 MG/50 ML IM AMPUL,8697843750067,V03AB15,Pasif,52.7
9713,NUAX 300 MG KAPSÜL,8699516153687,N02BF02,Pasif,57.14
9714,NUBEQA 300 MG FİLM KAPLI TABLET,8699546093991,L02BB06,Aktif,72.44
9715,NUCALA    100    MG   SC  ENJEKSIYONLUK  ÇÖZELTI  İÇİN LIYOFILIZE TOZ,8699522779987,R03DX09,Aktif,76.53
9716,NUCALA 100 MG/ML SC ENJEKSIYONLUK ÇöZELTİ İÇEREN KULLANIMA HAZıR KALEM,8699522958528,R03DX09,Aktif,79.62
9717,NUCALA 100 MG/ML SC ENJEKSIYONLUK ÇöZELTİ İÇEREN KULLANıMA HAZıR ENJEKTÖR,8699522958542,R03DX09,Aktif,80.18
9718,"NUCALA 40 MG/0,4 ML S.C. ENJEKSIYONLUK ÇöZELTI İçEREN KULLANıMA HAZıR ENJEKTöR",8699522958542,R03DX09,Aktif,77.83
9719,NÜFRO SÜSPANSİYON (60 ML),8699523700027,A07AX03,Pasif,61.26
9720,NUMETA  PED  G16  %E  İNFüZYONLUK  EMüLSIYON,8699522967537,J07CA09,Pasif,39.67
9721,"NUMETA NEO G13 %E I.V. İNFÜZYONLUK AMİNO ASİT ÇÖZELTİSİ, GLUKOZ ÇÖZELTİSİ VE LİPİD EMÜLSİYONU",8681308964144,J07AH08,Aktif,35.15
9722,NUMETA PED G %19 E İNFÜZYONLUK EMÜLSİYON,8699625950054,J07BB02,Aktif,40.25
9723,NURANTIN 5 MG/5 ML ŞURUP,8699516576097,R06AX02,Pasif,72.22
9724,"NUROFEN  PLUS  200MG/12,8MG  FİLM  KAPLI  TABLET",8680760090088,C09DA04,Pasif,54.55
9725,NUROFEN 200 MG KAPLI TABLET,8699074090936,L01EM03,Aktif,57.14
9726,NUROFEN 400 DRAJE,8699704120712,M01AE01,Pasif,52.25
9727,NUROFEN COLD & FLU TABLET,8699566093131,M01AE51,Pasif,48.89
9728,NURSE BABY 50 MG/5  ML ORAL ÇöZELTI,8699479750145,B05XA02,Pasif,57.14
9729,NURTEC PFİZER 75 MG AĞIZDA DAĞILABİLİR TABLET,8681308050014,N02CD06,Aktif,77.33
9730,NUSTENDİ 180 MG/10 MG FİLM KAPLI TABLET,8697930091806,C10BA02,Pasif,61.15
9731,"NUTRICLIN  N4-550  E  IV  İNFÜZYONLUK  ELEKTROLITLI AMINO ASIT ÇÖZELTISI, GLUKOZ ÇÖZELTISI VE LIPID EMÜLSIYONU",8681308964144,J07AH08,Aktif,35.09
9732,"NUTRICLIN  N7-1000  E  IV  İNFüZYONLUK  ELEKTROLITLI AMINO ASIT ÇöZELTISI, GLUKOZ ÇöZELTISI VE LIPID EMüLSIYONU",8697621790483,G03GA02,Aktif,35.24
9733,"NUTRICLIN N7-960E İNFüZYON İçIN AMINO ASIT ÇöZELTISI, GLUKOZ ÇöZELTISI, LIPID EMüLSIYONU",8697621790476,G03GA02,Aktif,35.02
9734,"NUTRİCLİN N9-840E İNFÜZYON İÇİN AMİNO ASİT ÇÖZELTİSİ, GLUKOZ ÇÖZELTİSİ, LİPİD EMÜLSİYONU",8697621790476,G03GA02,Aktif,35.02
9735,NUTRINEAL PERITON DIYALIZ ÇÖZELTISI,8681308964144,J07AH08,Aktif,39.92
9736,"NUTRİTİVE ELEKTROLITLI AMINO ASIT çöZELTISI, GLUKOZ çöZELTISI VE LIPID EMüLSIYONU",8697621790476,G03GA02,Aktif,36.8
9737,"NUTRİTİVE SANTRAL ELEKTROLITLI AMINO ASIT çöZELTISI, GLUKOZ çöZELTISI VE LIPID EMüLSIYONU",8699504960259,J07AH08,Pasif,36.05
9738,"NUVARING 11,7 MG/2,7 MG VAJINAL SALıM SISTEMI",8683280337305,G02BB01,Aktif,60.29
9739,NUVİGİL 150 MG TABLET,8699638014132,N06BA13,Pasif,70.1
9740,NUVİGİL 250 MG TABLET,8699638014033,N06BA13,Pasif,69.39
9741,NYOLOL %0.1 STERIL OFTALMIK JEL,8699504440102,S01ED01,Pasif,76.32
9742,NYRA  150  MG  KAPSüL,8699293151265,N02BF02,Pasif,65.38
9743,NYRA  25 MG  KAPSüL,8699293151265,N02BF02,Pasif,62.14
9744,NYRA 300 MG KAPSüL,8699293151272,N02BF02,Pasif,65.38
9745,NYRA 75 MG KAPSüL,8699293151241,N02BF02,Pasif,62.75
9746,NYSTAFUR 100 MG/40.000 IU VAJINAL KREM,8699324900015,G01AA51,Pasif,53.59
9747,NYSTAFUR 500 MG/200.000 I.U. VAJINAL OVüL,8699324900015,G01AA51,Pasif,63.23
9748,NYZANT 300 MG KAPSÜL,8699033150473,A02BA04,Pasif,57.14
9749,OBİVADİN 250 MG IV ENJEKSİYON/İNFÜZYON İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON,8699828790105,L01XA03,Pasif,68.22
9750,"OBRAMİS %0.3 GöZ DAMLASı, çöZELTI",8680199002089,S01AA12,Aktif,69.35
9751,"OCERAL % 1 DERIYE UYGULANACAK SPREY, çöZELTI",8699293516019,M02AA15,Aktif,65.77
9752,OCERAL %1 KREM,8699505351469,D01AC11,Pasif,51.61
9753,OCLADRA 2 MG / ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON,8699702775099,L01BB04,Aktif,81.48
9754,OCLADRA 2 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON,8699702775099,L01BB04,Aktif,74.67
9755,OCREVUS 300 MG/10 ML İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN KONSANTRE,8699505761978,L04AG08,Aktif,78.12
9756,OCTAGAM 10 G/100 ML IV İNFÜZYONLUK ÇÖZELTİ (ÜRETİM YERİ İSVEÇ),7612377007662,J06BA02,Pasif,67.89
9757,OCTAGAM 10 G/100 ML IV İNFÜZYONLUK ÇÖZELTİ (ÜRETİM YERİ: VİYANA),7612377007662,J06BA02,Pasif,67.27
9758,OCTAGAM 10 G/200 ML IV INFÜZYONLUK ÇÖZELTİ (ÜRETIM YERI: FRANSA),7612377007662,J06BA02,Pasif,67.58
9759,OCTAGAM 10 G/200 ML IV INFÜZYONLUK ÇÖZELTİ (ÜRETIM YERI: İSVEç),7612377007662,J06BA02,Pasif,66.97
9760,OCTAGAM 10 G/200 ML IV INFÜZYONLUK ÇÖZELTİ (ÜRETIM YERI: VIYANA),7612377007662,J06BA02,Pasif,66.67
9761,OCTAGAM 5 G/100 ML IV INFÜZYONLUK ÇÖZELTİ (ÜRETIM YERI: FRANSA),7612377007662,J06BA02,Pasif,66.06
9762,OCTAGAM 5 G/100 ML IV INFÜZYONLUK ÇÖZELTİ (ÜRETIM YERI: İSVEç),8699686980052,J06BA02,Aktif,65.09
9763,OCTAGAM 5 G/100 ML IV İNFÜZYONLUK ÇÖZELTİ (ÜRETIM YERI: VIYANA),7612377007662,J06BA02,Pasif,65.14
9764,OCTAGAM 5 G/50 ML IV İNFÜZYONLUK ÇÖZELTİ (ÜRETIM YERI: İSVEç),7612377007655,J06BA02,Pasif,67.29
9765,OCTAGAM 5 G/50 ML IV İNFÜZYONLUK ÇÖZELTİ (ÜRETIM YERI: VIYANA),7612377007655,J06BA02,Pasif,66.98
9766,OCTANATE 1000 IU IV ENJEKSIYON IÇIN TOZ IÇEREN FLAKON,8699508270743,J01DH02,Aktif,66.23
9767,OCTANATE 1000 IU IV ENJEKSIYONLUK ÇÖZELTİ TOZU VE ÇÖZÜCÜ,8699546790098,B02BD02,Pasif,67.28
9768,OCTANATE 500 IU IV ENJEKSİYON İÇİN TOZ İÇEREN FLAKON,8699738980498,B02BD02,Pasif,61.76
9769,OCTANATE 500 IU IV ENJEKSIYON IÇIN TOZ IÇEREN FLAKON,8699508270743,J01DH02,Aktif,66.67
9770,OCTANATE 500 IU IV ENJEKSIYONLUK ÇÖZELTİ TOZU VE ÇÖZÜCÜ,8699546790081,B02BD02,Pasif,66.98
9771,OCTANINE  F  500  IU/5  ML  IV  ENJEKSIYONLUK  ÇöZELTI  HAZıRLAMAK  İçIN  TOZ  VE  ÇöZüCü,8699546790081,B02BD02,Pasif,66.38
9772,OCTANINE  F  500  IU/5  ML  IV  ENJEKSIYONLUK  ÇöZELTI  HAZıRLAMAK  İçIN  TOZ  VE  ÇöZüCü,8699546790081,B02BD02,Pasif,66.38
9773,OCTANINE F 1000 IU IV ENJEKSIYON IÇIN TOZ IÇEREN FLAKON,8699738980481,B02BD02,Pasif,60.95
9774,OCTANINE F 1000 IU/10 ML IV ENJEKSIYONLUK ÇöZELTI HAZıRLAMAK İçIN TOZ VE  ÇöZüCü,8699546790098,B02BD02,Pasif,66.39
9775,OCTANINE F 1000 IU/10 ML IV ENJEKSIYONLUK ÇöZELTI HAZıRLAMAK İçIN TOZ VE  ÇöZüCü,8699546790098,B02BD02,Pasif,66.39
9776,OCTANINE F 500 IU IV ENJEKSIYON IÇIN TOZ IÇEREN FLAKON,8699738980498,B02BD02,Pasif,59.8
9777,OCTAPLEX 500 IU İNFüZYONLUK ÇöZELTI HAZıRLAMAK  İçIN TOZ VE ÇöZüCü,8699769790141,L01BA04,Pasif,49.84
9778,OCTENİSEPT ÇÖZELTİ,8699828790204,A02BC02,Aktif,46.7
9779,OCUBELLA 500 MG/5 ML I.V. ENJEKSIYONLUK çöZELTI,8680199753622,J01GB06,Aktif,67.97
9780,"OCUFAMED % 0.3 GöZ DAMLASı, ÇöZELTI",8682225810064,S01AA23,Aktif,58.82
9781,"OCUMEC %0,15 GÖZ DAMLASI, ÇÖZELTİ",8680199615715,S01EA05,Aktif,63.83
9782,"OCURİN %0,05 GÖZ DAMLASI, EMÜLSİYON",8699569610359,S01XA18,Aktif,55.0
9783,ODANAZOL 500 MG/3 ML I.V. İNFÜZYON İÇİN ÇÖZELTİ,8680400770912,J01XD03,Pasif,78.2
9784,ODEFSEY 200 MG/25 MG/25 MG FİLM KAPLI TABLET,8698760090250,J05AR20,Aktif,57.83
9785,"ODESTAMED 27,5 MCG BURUN SPREYI, SüSPANSIYON",8680199540680,R01AD12,Aktif,59.88
9786,ODOMZO 200 MG SERT KAPSüL,8699769150082,L01XJ02,Aktif,69.03
9787,ODYPARK 100 MG/ML ORAL ÇÖZELTİ,8699772650029,N03AX14,Pasif,88.42
9788,ODYPARK 100 MG/ML ORAL ÇÖZELTİ,8699578654818,N03AX14,Pasif,65.65
9789,OFANS ODT 10 MG AĞIZDA DAĞILAN TABLET,8697929071581,N05AH03,Pasif,95.92
9790,OFANS ODT 10 MG AĞIZDA DAĞILAN TABLET,8697929071581,N05AH03,Pasif,78.05
9791,OFANS ODT 15 MG AĞIZDA DAĞILAN TABLET,8697929071604,N05AH03,Pasif,78.05
9792,"OFANS ODT 2,5 MG AĞIZDA DAĞILAN TABLET",8697929071567,N05AH03,Pasif,78.05
9793,OFANS ODT 20 MG AğıZDA DAğıLABILIR TABLET,8697929071567,N05AH03,Pasif,71.88
9794,OFANS ODT 5 MG AĞIZDA DAĞILAN TABLET,8697929071604,N05AH03,Pasif,77.05
9795,"OFANS ODT 7,5 MG AĞIZDA DAĞILAN TABLET",8697929071604,N05AH03,Pasif,75.81
9796,OFERTA 10 MG FILM KAPLI TABLET,8699536090849,N05AH03,Aktif,67.92
9797,OFERTA 15 MG FILM KAPLI TABLET,8699536091754,N05AH03,Pasif,67.92
9798,OFERTA 2.5 MG FILM  KAPLI TABLET,8699536090825,N05AH03,Aktif,68.52
9799,OFERTA 20 MG FILM KAPLI TABLET,8699536091778,N05AH03,Pasif,67.92
9800,OFERTA 5 MG FILM KAPLI TABLET,8699536090818,N05AH03,Pasif,67.31
9801,OFERTA 7.5 MG FILM KAPLI TABLET,8699536091877,N05AH03,Pasif,68.52
9802,OFEV 100 MG YUMUşAK KAPSüL,8699693190079,L01EX09,Aktif,68.47
9803,OFEV 150 MG  YUMUşAK KAPSüL,8699693190093,L01EX09,Aktif,68.47
9804,OFKOZİN 200 MG FİLM TABLET,8699591090242,R03DC03,Pasif,58.02
9805,OFLOCIDE 200 MG FILM TABLET,8682692378111,J01MA12,Pasif,59.7
9806,OFLOCİDE FORT 400 MG FİLM TABLET,8682692378111,J01MA12,Pasif,57.55
9807,OFLOKS 200 MG FILM TABLET,8699809097605,J01MA01,Pasif,56.64
9808,OFNOL %0.1 STERIL OFTALMIK ÇöZELTI,8699514610229,S01GX09,Aktif,76.34
9809,OFNOL FRESH STERİL OFTALMİK ÇÖZELTİ,8699514610229,S01GX09,Aktif,61.84
9810,OFNOL S %0.2 STERİL OFTALMİK ÇÖZELTİ,8699514610229,S01GX09,Aktif,70.34
9811,"OFTALURON %0.15 GÖZ DAMLASI, ÇÖZELTİ",8680199023275,S01BC05,Pasif,57.52
9812,"OFTAMYCİN % 0.3 STERIL GöZ DAMLASı, ÇöZELTI",8699525618252,S01AA12,Aktif,75.86
9813,"OFTAMYCİN-DX %0.3 +  %0.1 GÖZ DAMLASI, ÇÖZELTİ",8680199002089,S01AA12,Aktif,64.06
9814,"OFTİFEN %0.025 TEK DOZLUK GÖZ DAMLASI, ÇÖZELTİ",8699844611606,S01GX08,Aktif,67.11
9815,"OFTOMIX %2+%5 GÖZ DAMLASI, ÇÖZELTİ",8680199610116,S01ED01,Pasif,64.46
9816,OFTOMIX GÖZ DAMLASI,8699569610175,S01ED51,Aktif,58.33
9817,OFTOMIX GÖZ DAMLASI,8699569610175,S01ED51,Aktif,60.34
9818,OKIMENA 20 MG İM/İV ENJEKSIYONLUK ÇöZELTI HAZıRLAMAK IçIN TOZ VE ÇöZüCü,8699814790119,J01XA02,Pasif,73.0
9819,OKSABRON 50 MG/ 5 ML ŞURUP,8699525571922,R05DB07,Aktif,66.67
9820,OKSABRON 50 MG/5 ML ŞURUP,8699525571922,R05DB07,Aktif,66.67
9821,OKSALAMİN ŞURUP,8699587571120,B03AE03,Aktif,53.21
9822,OKSAMEN 20 MG FİLM KAPLI TABLET,8699591090242,R03DC03,Pasif,60.74
9823,OKSAMEN-L 20 MG IM/IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜCÜ(ÜRETİM YERİ:GENSENTA),8680199799941,M01AC05,Aktif,66.4
9824,OKSAMEN-L 20 MG IM/IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜCÜ(ÜRETİM YERİ:MEFAR),8681697790072,J01XA02,Pasif,68.55
9825,OKSAPAR  10000  ANTİ-XA  IU/1  ML ENJEKSİYONLUK  ÇÖZELTİ  İÇEREN KULLANIMA HAZIR ENJEKTÖR,8699828950073,B01AB05,Pasif,76.42
9826,OKSAPAR  12000  ANTİ-XA  IU/0.8  ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR,8699828950073,B01AB05,Pasif,75.0
9827,"OKSAPAR  2000  ANTİ-XA  IU/0,2  ML ENJEKSİYONLUK  ÇÖZELTİ  İÇEREN KULLANIMA HAZIR ENJEKTÖR",8699828950097,B01AB05,Pasif,76.42
9828,"OKSAPAR  4000  ANTİ-XA  IU/0,4  ML ENJEKSİYONLUK  ÇÖZELTİ  İÇEREN KULLANIMA HAZIR ENJEKTÖR",8699828950103,B01AB05,Aktif,76.11
9829,"OKSAPAR  6000  ANTİ-XA  IU/0,6  ML ENJEKSİYONLUK  ÇÖZELTİ  İÇEREN KULLANIMA HAZIR ENJEKTÖR",8699828950110,B01AB05,Aktif,76.42
9830,"OKSAPAR  8000  ANTİ-XA  IU/0,8  ML ENJEKSİYONLUK  ÇÖZELTİ  İÇEREN KULLANIMA HAZIR ENJEKTÖR",8699828950127,B01AB05,Aktif,76.42
9831,OKSAPAR 10000 ANTI-XA IU/1.0 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR,8699828950073,B01AB05,Pasif,77.42
9832,"OKSAPAR 12000 ANTİ-XA  IU/0,8  ML  ENJEKSİYONLUK ÇÖZELTİ  İÇEREN KULLANIMA HAZIR ENJEKTÖR",8699828950073,B01AB05,Pasif,75.0
9833,OKSAPAR 2000 ANTİ-XA  IU/0.2  ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR,8699828950097,B01AB05,Pasif,76.42
9834,OKSAPAR 4000 ANTI-XA IU/0.4ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR,8699828950080,B01AB05,Pasif,72.58
9835,OKSAPAR 6000 ANTI-XA IU/0.6ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR,8699828950110,B01AB05,Aktif,72.65
9836,OKSAPAR 8000 ANTI-XA IU/0.8 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR,8699828950127,B01AB05,Aktif,76.42
9837,OKSIASKARIL ŞURUP,8699651570042,P02CB01,Pasif,72.5
9838,OKSİNOL 150 MG OVÜL,8680881242359,J05AH02,Pasif,51.49
9839,OKSITOSEL 5 IU/ML I.M./I.V. ENJEKSIYONLUK ÇöZELTI,8680400770998,H01BB02,Pasif,72.85
9840,OLADİN % 0.1 GÖZ DAMLASI,8699569610229,S01GX09,Aktif,62.71
9841,"OLADİN % 0.1 GÖZ DAMLASI, ÇÖZELTİ",8680199012996,S01AE05,Aktif,61.74
9842,OLAFER 10 MG EFERVESAN TABLET,8697935020177,N05AH03,Pasif,72.9
9843,OLAFER 15 MG EFERVESAN TABLET,8697935020191,N05AH03,Pasif,72.9
9844,"OLAFER 2,5 MG EFERVESAN TABLET",8697935020139,N05AH03,Pasif,74.77
9845,OLAFER 20 MG EFERVESAN TABLET,8697935020214,N05AH03,Pasif,72.9
9846,OLAFER 5 MG EFERVESAN TABLET,8697935020139,N05AH03,Pasif,72.38
9847,"OLAFER 7,5 MG EFERVESAN TABLET",8697935020153,N05AH03,Pasif,73.39
9848,"OLAMİS 6,65 MG/ML NAZAL SPREY, çöZELTI",8680199542462,R01AC08,Aktif,58.82
9849,OLAXINN 10 MG AĞIZDA DAĞILAN TABLET,8699293053026,N05AH03,Aktif,74.8
9850,OLAXINN 10MG AĞIZDA DAĞILAN TABLET,8699293053026,N05AH03,Aktif,90.32
9851,OLAXINN 10MG AĞIZDA DAĞILAN TABLET,8699293053026,N05AH03,Aktif,73.77
9852,OLAXINN 15MG AĞIZDA DAĞILAN TABLET,8699293053033,N05AH03,Aktif,90.32
9853,OLAXINN 15MG AĞIZDA DAĞILAN TABLET,8699293053033,N05AH03,Aktif,90.32
9854,OLAXINN 15MG AĞIZDA DAĞILAN TABLET,8699293053033,N05AH03,Aktif,73.77
9855,OLAXINN 20MG AĞIZDA DAĞILAN TABLET,8699293053040,N05AH03,Aktif,90.32
9856,OLAXINN 20MG AĞIZDA DAĞILAN TABLET,8699293053040,N05AH03,Aktif,90.32
9857,OLAXINN 20MG AĞIZDA DAĞILAN TABLET,8699293053040,N05AH03,Aktif,73.77
9858,OLAXINN 5 MG AĞIZDA DAĞILAN TABLET,8699293053033,N05AH03,Aktif,73.77
9859,OLAXINN 5MG AĞIZDA DAĞILAN TABLET,8699293053033,N05AH03,Aktif,72.73
9860,OLECEF 100MG EFERVESAN TABLET,8680881029394,A12CB01,Pasif,55.93
9861,OLECEF 200 MG EFERVESAN TABLET,8697930020110,A12CB01,Pasif,60.0
9862,OLECEF PLUS 100/62.5MG FILM KAPLI TABLET,8699527090216,N03AX18,Aktif,54.24
9863,OLECEF PLUS 100/62.5MG FILM KAPLI TABLET,8699565090278,N03AX14,Pasif,58.97
9864,OLECEF PLUS 100/62.5MG FILM KAPLI TABLET,8699527090117,N06DA52,Aktif,53.06
9865,OLECEF PLUS 200/125MG FILM KAPLI TABLET,8699527090117,N06DA52,Aktif,53.33
9866,OLECEF PLUS 400/125 MG FİLM KAPLI TABLET,8680881094781,J01DD58,Pasif,56.54
9867,"OLEDRO 32/1/0,2 MG/ML PEDİATRİK ŞURUP",8699578572211,N02BE51,Aktif,57.01
9868,OLEDRO HOT D TEK DOZLUK EFERVESAN GRANüL İçEREN POşET,8699580210019,N02BE51,Aktif,61.74
9869,OLEDRO HOT TEK DOZLUK EFERVESAN GRANÜL İÇEREN POŞET,8699580210019,N02BE51,Aktif,57.72
